time	Temperature	Snet	VPD	WS	Rainfall
2004-04-15T17:00:00Z	27.7825791319176	289.8134583339688	0.8993334380718038	4.4261455480012355	6.0190250837438874
2004-04-15T18:00:00Z	27.06118050063401	87.4331741387291	0.71765027966138	4.11469925133184	6.044104354926152
2004-04-15T19:00:00Z	26.62777832128114	11.005574367112786	0.6343855607283772	3.713737265584802	6.061550804444249
2004-04-15T20:00:00Z	26.439822742126353	0	0.5968427542222052	3.361782459223645	6.081178060152112
2004-04-15T21:00:00Z	26.292901243904566	0	0.559421549665462	3.3613650476539148	6.1106189437139005
2004-04-15T22:00:00Z	26.04897041450613	0	0.5178787152097898	3.3404837968692425	0.11885393734203942
2004-04-15T23:00:00Z	25.501344078466445	0	0.38159090752415525	3.124818145309402	0.4241668039087626
2004-04-16T00:00:00Z	25.21064089296499	0	0.3051670373376551	2.933234060932946	0.773095794270727
2004-04-16T01:00:00Z	25.02528377803816	0	0.2650165317822348	3.185658078786893	1.1634601022381743
2004-04-16T02:00:00Z	24.578781008202725	0	0.21630628052679185	3.2004525996024205	2.1600885309595306
2004-04-16T03:00:00Z	24.378807531993687	0	0.16965971822861775	3.1759939445656764	2.7641718455236886
2004-04-16T04:00:00Z	24.41442814578511	0	0.20909978722535924	2.770974409880476	4.199142318387264
